Point (129.71813553900000215 32.84249950489999748),42201,上黒崎公民館前広場,長崎県長崎市上黒崎町680番地1,32.8424995,129.7181355,0,0,0,0,0,1
Point (129.88671342000000664 32.73234255909999746),42201,上小島公園,長崎県長崎市上小島4丁目510番地2,32.73234256,129.8867134,0,0,0,0,0,1
Point (129.83093579900000236 32.63673395840000069),42201,上川自治公民館,長崎県長崎市川原町464番地3,32.63673396,129.8309358,0,0,0,0,0,1
Point (129.68390457999998944 32.86809291750000028),42201,上大野公民館前広場,長崎県長崎市上大野町,32.86809292,129.6839046,0,0,0,0,0,1
Point (129.85894386000001077 32.77740021910000223),42201,城栄公園,長崎県長崎市城栄町2400番地,32.77740022,129.8589439,0,0,0,0,0,1
Point (129.85651247000001263 32.773414080000002),42201,城山公園,長崎県長崎市城山町2400番地,32.77341408,129.8565125,0,0,0,0,0,1
Point (129.83950559999999541 32.77035521999999901),42201,城山台公園,長崎県長崎市城山台2丁目204番地460,32.77035522,129.8395056,0,0,0,0,0,1
Point (129.84031918799999517 32.77184092430000106),42201,城山台集会所,長崎県長崎市城山台1丁目34番6号,32.77184092,129.8403192,0,0,0,0,0,1
Point (129.8652869560000056 32.7125859320000032),42201,新戸町公民館,長崎県長崎市新戸町2丁目7番30号,32.71258593,129.865287,0,0,0,0,0,1
Point (129.82423362000000111 32.68662210909999999),42201,深堀公園,長崎県長崎市深堀町5丁目712番地,32.68662211,129.8242336,0,0,0,0,0,1
Point (129.8240160000000003 32.68537899999999752),42201,深堀地区公民館,長崎県長崎市深堀町5丁目182番地,32.685379,129.824016,0,0,0,0,0,1
Point (129.8315074500000037 32.68523273000000273),42201,深堀東公園,長崎県長崎市深堀町1丁目11番地42,32.68523273,129.8315075,0,0,0,0,0,1
Point (129.82201165999998693 32.72022155999999882),42201,神ノ島３丁目公民館,長崎県長崎市神ノ島町3丁目24番44号,32.72022156,129.8220117,0,0,0,0,0,1
